Transaction_ID,Customer_ID,Date_of_Birth,Gender,Email,Phone_Number,Address,Signup_Date,Purchase_DateTime,Product_ID,Product_Category,Product_Price,Quantity,Discount_Code,Payment_Method,Device_Used,Delivery_Time_days,Customer_Satisfaction,Review_Text
T102541,C1832,1983-07-18,Female,michelle.prince@yahoo.com,+92-301-4463711,"Multan, Punjab",2022-11-28,2025-07-17 23:45:06,P847,Clothing,43106.21,1,,Bank Transfer,Desktop,5,3,
T102542,C1130,1958-09-15,Female,eric.williams@outlook.com,+92-324-3891398,"Lahore, Punjab",2022-03-02,2025-10-27 03:27:19,P894,Electronics,4916.7,3,SALE20,Debit Card,Mobile,1,5,Detail everyone third concern reach doctor fund letter thousand commercial food cultural baby right begin.
T102543,C1686,1998-04-09,Male,raymond.wang@gmail.com,+92-317-3614824,"Karachi, Sindh",2021-05-28,2025-09-20 00:31:14,P204,Toys,20515.14,3,NEW10,Easypaisa,Tablet,8,8,Identify feel wear sea movement quite without vote.
T102544,C1719,1962-01-03,Male,jade.allen@gmail.com,+92-341-7742368,"Faisalabad, Punjab",2022-01-19,2025-05-26 11:13:41,P951,Beauty,41488.71,5,FREESHIP,Debit Card,Mobile,9,8,Day answer stand audience.
T102545,C1848,2007-03-31,Female,javier.hays@hotmail.com,+92-336-4318696,"Multan, Punjab",2024-04-02,2025-01-16 18:39:49,P587,Sports,8574.52,1,DISCOUNT5,Cash,Mobile,8,1,Place actually inside sea home rise.
T102546,C1969,1973-12-01,Female,corey.caldwell@gmail.com,+92-309-7900296,"Hyderabad, Sindh",2023-05-12,2025-01-08 07:00:10,P757,Clothing,23157.72,4,,JazzCash,Tablet,1,8,
T102547,C1756,2004-02-14,Female,stephen.robles@yahoo.com,+92-320-8861463,"Faisalabad, Punjab",2022-04-20,2025-08-01 07:39:46,P751,Clothing,47763.19,4,,Credit Card,Desktop,5,6,Speak organization including seek tree parent thing chair teach.
T102548,C1701,2004-09-09,Female,carol.jackson@hotmail.com,+92-315-3190350,"Quetta, Balochistan",2025-04-14,2025-02-16 11:27:25,P807,Toys,41673.59,2,,Easypaisa,Tablet,9,2,Million make what pick history across back.
T102549,C1934,1973-08-15,Female,brian.murphy@outlook.com,+92-348-9165219,"Faisalabad, Punjab",2025-09-16,2025-08-12 06:46:49,P607,Electronics,22541.84,4,,Credit Card,Tablet,2,9,Just glass across blue clearly able road.
T102550,C1539,1971-12-23,Male,chelsey.clark@outlook.com,+92-320-9901791,"Rawalpindi, Punjab",2023-06-19,2025-05-01 13:54:06,P428,Sports,9064.82,3,SALE20,Cash,Tablet,2,7,
T102551,C1095,1998-06-02,Male,teresa.martinez@outlook.com,+92-347-1592263,"Peshawar, Khyber Pakhtunkhwa",2024-04-25,2025-02-08 03:33:20,P944,Clothing,43363.36,3,DISCOUNT5,JazzCash,Tablet,4,3,Bank analysis travel seven cost.
T102552,C1661,1989-05-29,Female,howard.thompson@gmail.com,+92-343-2628473,"Islamabad, Capital Territory",2023-05-19,2024-12-11 18:50:06,P366,Toys,20838.0,4,,Debit Card,Mobile,6,2,Close up per indeed yet team.
T102553,C1686,1977-03-24,Female,eugene.price@gmail.com,+92-304-2438647,"Lahore, Punjab",2022-03-13,2024-12-29 17:04:47,P523,Home Decor,21043.91,1,,JazzCash,Tablet,4,1,Police both common never thousand enough.
T102554,C1433,1983-05-29,Female,austin.briggs@yahoo.com,+92-301-1145436,"Rawalpindi, Punjab",2021-01-09,2025-04-18 18:53:27,P208,Groceries,15393.4,5,SALE20,Cash,Desktop,8,10,Nature cell already left house herself.
T102555,C1520,2000-03-27,Female,jackie.jones@outlook.com,+92-303-6561791,"Karachi, Sindh",2022-11-30,2024-12-04 22:46:39,P737,Sports,20643.93,2,DISCOUNT5,Bank Transfer,Tablet,4,9,Sport sell laugh themselves clearly use positive experience everything especially either add little.
T102556,C1370,1971-12-12,Female,eric.george@yahoo.com,+92-305-6256199,"Karachi, Sindh",2024-06-02,2025-04-07 01:24:49,P905,Clothing,24502.58,2,FREESHIP,Credit Card,Tablet,10,7,College relationship mouth institution.
T102557,C1018,1979-02-13,Male,mrs..kimberly.mooney@outlook.com,+92-322-4405893,"Sialkot, Punjab",2021-12-16,2025-11-04 12:16:56,P952,Books,28115.57,1,NEW10,Easypaisa,Tablet,7,4,Often college relate successful science remember outside lead food.
T102558,C1371,1960-07-03,Female,carolyn.haley@hotmail.com,+92-347-3526697,"Peshawar, Khyber Pakhtunkhwa",2023-12-25,2025-06-05 09:13:46,P715,Sports,3737.32,5,FREESHIP,JazzCash,Desktop,6,7,
T102559,C1316,1955-09-24,Male,vicki.horton@yahoo.com,+92-313-6160031,"Islamabad, Capital Territory",2025-05-05,2025-10-31 17:16:17,P982,Beauty,28783.15,5,SALE20,Bank Transfer,Mobile,3,8,Recently degree send majority share mean or agreement fire long.
T102560,C1184,1961-09-24,Male,valerie.benson@yahoo.com,+92-304-7089123,"Multan, Punjab",2024-07-06,2025-11-03 10:51:13,P287,Home Decor,44603.52,2,,Debit Card,Desktop,8,9,Process over movement story hope its light result between hard despite evening.
T102561,C1973,2003-05-18,Male,mark.henson@gmail.com,+92-339-6293212,"Hyderabad, Sindh",2022-09-01,2025-09-11 11:35:54,P370,Books,26372.68,2,SALE20,Easypaisa,Tablet,3,3,Billion above exactly suggest now.
T102562,C1219,1987-11-22,Female,samuel.olson@gmail.com,+92-337-8492990,"Hyderabad, Sindh",2021-09-25,2025-09-02 18:42:02,P151,Electronics,34549.13,1,,Bank Transfer,Tablet,10,9,Game speak score themselves most should.
T102563,C1349,1971-05-15,Female,lee.richards@yahoo.com,+92-330-6681113,"Multan, Punjab",2023-06-25,2025-03-31 17:04:21,P495,Clothing,29580.88,4,,Debit Card,Desktop,6,2,Important plan him respond take industry ground put.
T102564,C1970,1994-09-17,Female,martin.hall@hotmail.com,+92-345-3939670,"Quetta, Balochistan",2022-12-28,2024-11-09 05:22:00,P468,Sports,29121.95,2,DISCOUNT5,Easypaisa,Mobile,10,7,Admit main suddenly something.
T102565,C1784,1988-07-13,Male,virginia.hall@gmail.com,+92-318-6087531,"Peshawar, Khyber Pakhtunkhwa",2021-07-19,2025-05-12 18:46:09,P755,Electronics,29345.32,1,SALE20,Credit Card,Desktop,9,9,Arm matter can close carry financial pretty trip.
T102566,C1497,1969-11-30,Female,stephanie.parker@outlook.com,+92-306-3681207,"Peshawar, Khyber Pakhtunkhwa",2024-10-11,2024-12-02 09:28:35,P654,Sports,19719.8,5,,JazzCash,Mobile,7,10,Age size take generation fall maybe work paper doctor if drive church everybody each significant.
T102567,C1196,1995-01-27,Female,nicole.harvey@yahoo.com,+92-309-3738993,"Sialkot, Punjab",2021-03-12,2024-11-29 16:17:27,P332,Sports,48905.88,4,,Debit Card,Tablet,8,7,Former statement reveal individual radio guy similar learn.
T102568,C1231,1984-05-14,Female,james.phillips@gmail.com,+92-326-2987101,"Faisalabad, Punjab",2024-03-02,2025-09-08 03:59:55,P649,Clothing,8501.15,3,DISCOUNT5,Credit Card,Tablet,8,1,Magazine teacher nice see risk road seek form color wall.
T102569,C1140,2000-02-23,Male,dan.johnson@gmail.com,+92-334-7873288,"Quetta, Balochistan",2023-05-01,2025-03-23 06:43:36,P993,Clothing,2558.58,1,,Credit Card,Mobile,8,1,Stop information soldier suffer anything process south significant system system open.
T102570,C1158,1972-12-07,Female,linda.bautista@hotmail.com,+92-310-8878038,"Karachi, Sindh",2024-03-01,2025-06-13 05:37:53,P551,Sports,38227.77,4,,JazzCash,Mobile,1,7,Perform none set yeah foreign.
T102571,C1079,1961-12-04,Female,erin.ramirez@yahoo.com,+92-344-5718333,"Rawalpindi, Punjab",2022-03-07,2025-07-13 22:10:17,P257,Toys,32221.5,4,FREESHIP,Cash,Tablet,6,7,Decade person many question once very pattern central star.
T102572,C1302,2003-01-24,Male,paige.meyer@outlook.com,+92-344-5184066,"Lahore, Punjab",2023-11-12,2025-08-04 21:06:41,P907,Books,845.81,1,,Easypaisa,Tablet,6,9,
T102573,C1864,1988-01-18,Male,maria.roberts@hotmail.com,+92-307-3460316,"Hyderabad, Sindh",2024-01-10,2025-08-26 06:09:03,P793,Books,4027.61,2,SALE20,JazzCash,Desktop,5,9,Fund also a night service garden research walk.
T102574,C1807,1993-01-01,Female,ryan.rivera@yahoo.com,+92-328-2628546,"Karachi, Sindh",2023-04-27,2024-11-29 17:04:39,P580,Beauty,49557.19,1,FREESHIP,Easypaisa,Tablet,9,2,Century nor floor threat determine reason.
T102575,C1103,1996-02-18,Male,joshua.knox@yahoo.com,+92-348-1660659,"Multan, Punjab",2021-03-17,2024-12-12 07:40:23,P744,Sports,17533.34,2,,Easypaisa,Desktop,10,3,Attorney year put part lot relate.
T102576,C1519,1993-05-04,Female,danielle.mcdaniel@gmail.com,+92-308-7391266,"Rawalpindi, Punjab",2022-06-08,2024-12-21 21:54:39,P251,Home Decor,39808.16,2,SALE20,Cash,Tablet,10,8,
T102577,C1789,1980-06-04,Female,lisa.james@yahoo.com,+92-330-7364768,"Rawalpindi, Punjab",2024-04-11,2025-06-17 20:34:21,P447,Clothing,34841.25,4,,JazzCash,Tablet,1,10,Claim expect audience capital its cold even memory cell huge early enjoy.
T102578,C1552,1996-02-17,Female,jeremy.smith@outlook.com,+92-330-3859809,"Sialkot, Punjab",2022-10-18,2025-03-31 04:34:54,P617,Beauty,5922.98,3,,JazzCash,Mobile,8,1,Baby money marriage many large miss practice top.
T102579,C1855,1990-03-01,Male,andrea.lee@gmail.com,+92-349-1334774,"Peshawar, Khyber Pakhtunkhwa",2023-12-27,2024-11-07 04:42:02,P993,Electronics,11245.81,1,SALE20,Debit Card,Mobile,2,5,Throw country despite medical expert Republican party loss source.
T102580,C1756,2000-04-11,Male,brenda.harris@gmail.com,+92-337-7079798,"Islamabad, Capital Territory",2023-09-28,2025-07-01 20:39:09,P165,Toys,49186.75,4,,Debit Card,Tablet,3,3,Answer early world scene quality article spring factor beautiful practice economic.
T102581,C1904,1980-11-19,Female,kevin.guerra@outlook.com,+92-328-4050662,"Quetta, Balochistan",2025-06-21,2025-01-14 22:13:23,P284,Toys,9884.6,5,,Cash,Desktop,10,6,Approach Congress administration painting current development treat music room range at oil.
T102582,C1539,1957-09-18,Female,cynthia.miller@hotmail.com,+92-328-1333139,"Faisalabad, Punjab",2022-06-09,2025-09-30 12:18:14,P259,Electronics,46061.98,2,,Easypaisa,Mobile,10,3,Magazine with use material leader.
T102583,C1038,1995-10-17,Male,emily.griffith@outlook.com,+92-331-6768490,"Peshawar, Khyber Pakhtunkhwa",2023-05-07,2025-05-05 22:16:24,P424,Electronics,40156.06,4,NEW10,JazzCash,Tablet,7,9,Lawyer table garden west help ground federal pay around.
T102584,C1677,1962-03-09,Female,christopher.wright@gmail.com,+92-321-2426239,"Peshawar, Khyber Pakhtunkhwa",2022-06-24,2025-10-16 20:24:25,P713,Books,12255.43,5,SALE20,Debit Card,Mobile,10,5,Tonight mean party south receive dark sign return.
T102585,C1344,1995-01-09,Male,jerome.reid@gmail.com,+92-323-2155782,"Peshawar, Khyber Pakhtunkhwa",2021-01-17,2025-09-16 07:22:14,P141,Electronics,23616.28,2,,Credit Card,Tablet,10,7,Top cause person.
T102586,C1897,1998-08-01,Female,richard.miller@gmail.com,+92-311-3263974,"Islamabad, Capital Territory",2021-07-26,2024-12-19 05:01:34,P921,Home Decor,43076.95,3,DISCOUNT5,JazzCash,Tablet,2,6,Fire day state Mr rule.
T102587,C1784,1961-07-23,Male,jennifer.jackson@outlook.com,+92-339-6034918,"Lahore, Punjab",2024-11-04,2025-09-19 19:26:11,P698,Electronics,16605.26,5,,Bank Transfer,Desktop,6,9,Court economic present.
T102588,C1632,1994-01-08,Female,jonathan.moss@yahoo.com,+92-343-7603776,"Multan, Punjab",2024-01-22,2025-07-19 22:14:22,P900,Books,29004.11,5,,Debit Card,Tablet,5,1,Day quickly work find.
T102589,C1134,1961-04-23,Female,sally.leon@yahoo.com,+92-309-2861798,"Sialkot, Punjab",2023-06-20,2024-12-10 06:20:13,P804,Sports,37764.79,1,DISCOUNT5,Debit Card,Desktop,9,7,Fire section agreement age heavy admit catch somebody add key response floor.
T102590,C1611,1962-11-04,Female,james.dickerson@hotmail.com,+92-342-4307323,"Lahore, Punjab",2024-05-06,2025-03-09 02:59:54,P451,Books,2461.37,4,,Cash,Mobile,3,9,
T102591,C1385,2006-11-04,Female,tammy.larson@yahoo.com,+92-340-6380429,"Hyderabad, Sindh",2023-03-25,2025-01-18 00:07:54,P494,Clothing,34524.51,4,,Cash,Tablet,8,2,Second father spring.
T102592,C1157,1971-02-01,Male,nicholas.scott@yahoo.com,+92-318-2393728,"Rawalpindi, Punjab",2023-04-27,2025-04-21 18:49:53,P503,Books,41772.73,4,,Bank Transfer,Tablet,1,8,
T102593,C1166,1979-05-25,Male,jesse.brooks@gmail.com,+92-322-9300525,"Islamabad, Capital Territory",2025-03-18,2024-12-08 04:54:40,P876,Electronics,12285.1,3,,Cash,Tablet,1,10,Join blue view without where none each writer produce law.
T102594,C1185,1994-04-30,Male,andrea.taylor@gmail.com,+92-301-8008491,"Quetta, Balochistan",2025-09-29,2025-08-24 02:38:21,P646,Home Decor,33693.26,1,SALE20,Cash,Desktop,3,3,Law approach on approach note stay.
T102595,C1851,2000-08-14,Male,christopher.lopez@outlook.com,+92-310-7127307,"Karachi, Sindh",2025-05-11,2025-10-14 14:22:42,P388,Groceries,30148.55,2,,Debit Card,Desktop,10,3,General project citizen scientist.
T102596,C1709,2003-02-12,Female,jonathan.swanson@gmail.com,+92-316-4221613,"Karachi, Sindh",2025-02-22,2024-11-23 17:42:16,P829,Groceries,37536.81,2,SALE20,Credit Card,Desktop,4,5,Medical deal left born hear Congress enough worry.
T102597,C1789,1995-12-09,Male,timothy.bentley.dvm@gmail.com,+92-332-5701744,"Karachi, Sindh",2021-01-14,2025-08-22 16:29:40,P360,Clothing,18704.26,2,NEW10,Easypaisa,Tablet,4,2,Owner be prove still operation whether.
T102598,C1639,1983-07-22,Female,john.davidson@hotmail.com,+92-333-1393330,"Faisalabad, Punjab",2022-10-08,2025-03-27 16:00:15,P619,Electronics,38870.94,5,,Bank Transfer,Desktop,2,10,
T102599,C1828,1981-08-23,Female,jennifer.williams@yahoo.com,+92-331-6344676,"Peshawar, Khyber Pakhtunkhwa",2021-10-10,2025-02-03 02:46:52,P842,Home Decor,25275.4,1,FREESHIP,JazzCash,Desktop,4,10,Group bar quickly free old see red everybody structure hour.
T102600,C1924,2003-09-24,Female,janice.cunningham@gmail.com,+92-310-1872600,"Peshawar, Khyber Pakhtunkhwa",2023-12-25,2025-09-20 01:34:39,P857,Beauty,17218.97,5,NEW10,Easypaisa,Mobile,3,8,Your item should certain station.
T102601,C1169,2005-07-01,Female,jeffrey.scott@yahoo.com,+92-341-5006465,"Peshawar, Khyber Pakhtunkhwa",2022-11-26,2025-10-07 15:22:37,P250,Beauty,21170.68,2,SALE20,Debit Card,Tablet,7,10,Air authority have field.
T102602,C1738,1957-07-24,Male,miranda.hicks@gmail.com,+92-344-6144500,"Lahore, Punjab",2025-07-30,2025-09-11 03:14:42,P353,Groceries,48390.76,2,SALE20,JazzCash,Desktop,9,8,Within these scene heart Mrs form management.
T102603,C1448,1978-06-26,Female,michael.horton.dds@yahoo.com,+92-316-8531813,"Faisalabad, Punjab",2025-02-09,2025-04-26 21:43:36,P597,Electronics,43405.22,3,NEW10,Credit Card,Mobile,10,1,
T102604,C1044,1998-11-19,Male,nancy.allen@yahoo.com,+92-327-6662609,"Multan, Punjab",2025-04-05,2024-11-27 11:22:27,P355,Home Decor,34068.11,2,,Debit Card,Tablet,4,4,Skin maybe like maintain reach share.
T102605,C1420,1984-10-22,Male,robert.mccoy@gmail.com,+92-302-5577437,"Sialkot, Punjab",2022-05-14,2025-09-21 13:41:44,P742,Sports,45870.05,5,,Debit Card,Tablet,8,2,
T102606,C1373,1986-03-15,Male,melissa.brewer@outlook.com,+92-347-8685433,"Karachi, Sindh",2023-03-11,2025-06-15 23:22:33,P292,Beauty,27498.3,2,FREESHIP,JazzCash,Mobile,5,1,Throw feeling later analysis.
T102607,C1692,1993-11-12,Male,jesus.becker@gmail.com,+92-342-2346274,"Lahore, Punjab",2023-09-02,2024-12-29 16:17:01,P562,Books,41577.08,4,,Credit Card,Desktop,7,9,Quickly direction majority serve well tough sea traditional recently arm reality program left too allow play.
T102608,C1736,1990-06-04,Male,lance.lynn@hotmail.com,+92-321-1526365,"Lahore, Punjab",2021-12-28,2025-01-23 07:38:11,P687,Electronics,7826.8,4,,Cash,Tablet,1,1,Establish sure amount easy.
T102609,C1243,1957-05-21,Male,alexandria.wise@hotmail.com,+92-308-1179145,"Karachi, Sindh",2024-10-22,2024-11-23 19:51:12,P887,Toys,42560.45,1,,Cash,Desktop,3,9,Best professional actually maintain.
T102610,C1992,1981-12-24,Female,sydney.sanders@yahoo.com,+92-347-1322326,"Quetta, Balochistan",2021-05-16,2024-11-19 13:07:12,P178,Electronics,49959.69,2,,Cash,Tablet,2,4,Camera rate because those glass food concern generation.
T102611,C1454,1997-08-04,Female,stephanie.stone@yahoo.com,+92-319-7386601,"Sialkot, Punjab",2023-09-28,2025-05-05 08:47:31,P913,Groceries,11047.8,4,DISCOUNT5,JazzCash,Desktop,4,5,
T102612,C1625,2005-07-03,Male,jay.gallegos@outlook.com,+92-312-8887321,"Quetta, Balochistan",2021-03-02,2024-12-04 07:47:29,P290,Beauty,31679.46,5,FREESHIP,Cash,Mobile,7,9,
T102613,C1291,2007-10-08,Female,eric.ponce@outlook.com,+92-324-7516222,"Quetta, Balochistan",2023-04-25,2025-09-17 05:44:14,P202,Sports,7445.9,2,,JazzCash,Tablet,9,1,Response represent project cut by no hundred reach maybe.
T102614,C1770,1984-03-26,Male,janet.parker@gmail.com,+92-302-5534607,"Lahore, Punjab",2021-05-03,2025-04-22 20:46:58,P233,Groceries,16243.4,4,FREESHIP,JazzCash,Mobile,9,10,Where quite institution.
T102615,C1766,2000-05-18,Male,shawn.luna@yahoo.com,+92-344-7293837,"Faisalabad, Punjab",2023-04-30,2025-06-25 08:20:42,P186,Sports,48061.49,5,,Bank Transfer,Tablet,5,9,
T102616,C1802,1956-08-05,Male,mark.frank@yahoo.com,+92-321-7153780,"Karachi, Sindh",2022-11-17,2025-03-08 16:59:41,P188,Clothing,17232.88,3,NEW10,JazzCash,Mobile,2,6,Minute meet girl sea body foot structure quality.
T102617,C1459,1969-07-20,Male,charles.goodman@gmail.com,+92-332-8122166,"Karachi, Sindh",2022-08-03,2025-07-29 01:43:28,P148,Beauty,22009.68,5,,Easypaisa,Tablet,6,5,Teacher increase worry through.
T102618,C1239,1993-06-06,Male,jennifer.parker@hotmail.com,+92-326-6739966,"Faisalabad, Punjab",2022-09-08,2024-11-12 12:12:32,P222,Books,13761.99,5,,JazzCash,Tablet,8,5,
T102619,C1546,1967-02-24,Female,dr..april.jones@hotmail.com,+92-308-6808928,"Sialkot, Punjab",2022-08-17,2024-11-08 14:02:53,P643,Beauty,41714.62,5,,JazzCash,Tablet,8,9,Not inside.
T102620,C1244,1956-06-29,Male,kelly.pena@yahoo.com,+92-346-5388717,"Rawalpindi, Punjab",2023-11-14,2025-05-13 17:06:25,P568,Home Decor,35088.08,3,NEW10,Bank Transfer,Desktop,2,8,Hold imagine add notice have budget including tell.
T102621,C1316,1997-10-03,Female,carolyn.brooks@gmail.com,+92-335-4236382,"Hyderabad, Sindh",2022-07-02,2025-02-14 09:12:04,P625,Home Decor,9375.95,2,SALE20,Cash,Tablet,3,9,Despite only indeed could.
T102622,C1988,1977-03-27,Female,christina.white@outlook.com,+92-331-5725154,"Hyderabad, Sindh",2025-04-28,2025-10-24 16:08:51,P142,Home Decor,27971.04,2,FREESHIP,Credit Card,Desktop,10,10,End he avoid chance house identify order.
T102623,C1828,1961-07-28,Female,joanne.olsen@hotmail.com,+92-317-2397644,"Lahore, Punjab",2023-01-15,2025-08-05 21:46:29,P341,Sports,43932.74,3,NEW10,Credit Card,Desktop,2,1,We political involve nothing.
T102624,C1803,1974-09-27,Female,anthony.white@gmail.com,+92-328-2422629,"Sialkot, Punjab",2023-07-12,2025-09-25 03:05:16,P813,Beauty,31541.64,2,DISCOUNT5,Bank Transfer,Mobile,9,5,
T102625,C1480,1982-11-23,Female,deanna.barrera@outlook.com,+92-342-6345454,"Faisalabad, Punjab",2021-11-20,2025-07-18 15:33:39,P454,Groceries,42183.53,5,DISCOUNT5,JazzCash,Mobile,5,9,Newspaper service theory often network moment number still physical.
T102626,C1925,1956-10-12,Female,mark.weber@yahoo.com,+92-332-2904638,"Sialkot, Punjab",2024-03-16,2024-12-10 10:31:55,P804,Home Decor,45180.78,4,DISCOUNT5,Credit Card,Desktop,3,4,Science be interesting difference girl manager anything remember.
T102627,C1855,2004-06-17,Male,carol.carter@outlook.com,+92-301-3156305,"Karachi, Sindh",2022-09-26,2025-10-13 11:45:51,P666,Electronics,41607.33,3,,Debit Card,Mobile,6,4,Number store consumer seven.
T102628,C1198,1985-12-03,Female,donald.peterson@yahoo.com,+92-348-2795994,"Multan, Punjab",2022-01-19,2025-05-21 14:26:19,P525,Home Decor,41637.16,3,,Easypaisa,Desktop,2,5,
T102629,C1376,1972-02-07,Male,karen.chambers@gmail.com,+92-315-2248470,"Rawalpindi, Punjab",2021-09-19,2025-06-17 17:13:53,P926,Toys,43408.79,3,,Debit Card,Mobile,10,7,
T102630,C1694,1979-04-02,Male,antonio.walton@hotmail.com,+92-311-7264416,"Lahore, Punjab",2021-08-12,2025-09-07 17:48:20,P860,Books,44921.91,5,DISCOUNT5,Credit Card,Mobile,6,6,Rule instead card above building lot if true she.
T102631,C1969,2001-04-30,Male,kevin.huerta@hotmail.com,+92-304-3583794,"Multan, Punjab",2021-08-26,2025-03-08 01:35:58,P728,Books,45249.26,3,,JazzCash,Desktop,7,9,Maintain data.
T102632,C1584,1978-04-06,Female,joseph.smith@gmail.com,+92-336-4975282,"Islamabad, Capital Territory",2024-09-18,2025-06-12 23:15:26,P151,Electronics,5493.43,2,,Debit Card,Mobile,2,7,
T102633,C1451,1978-10-30,Female,victoria.juarez@gmail.com,+92-349-2466111,"Karachi, Sindh",2025-04-28,2025-08-10 01:39:00,P785,Electronics,35220.11,4,,JazzCash,Desktop,8,8,Send bed stay television during you prepare.
T102634,C1472,1971-10-10,Male,kara.rogers@yahoo.com,+92-304-1161820,"Faisalabad, Punjab",2024-10-25,2025-03-13 21:08:02,P175,Beauty,9273.42,5,NEW10,Bank Transfer,Tablet,7,3,Guy generation speech above small community activity country individual deal say.
T102635,C1787,1973-09-03,Female,jacob.wu@outlook.com,+92-346-1225606,"Sialkot, Punjab",2021-11-25,2025-08-05 07:28:30,P565,Toys,9555.91,4,DISCOUNT5,Cash,Mobile,6,7,Lawyer hot rule coach part finally assume son they study report describe.
